,Unnamed: 0,id,thread_number,timestamp,text,retweets,likes,replies,url,full_text
1450,1450,960916276775354370,Thread 83,1517935268,I suspect a lot of agents have similar inboxes (I've heard everywhere from 10-50 average queries a day). Many probaÃ¢?Â¦ https://t.co/7etmhwsoui,7,77,2,https://t.co/7etmhwsoui,"Do I try to keep up? Yes! Do I achieve inbox zero? No! Inbox 100? No. Do I try to keep in touch about delays? Yes! Do I always manage to check in with everyone when things take a long time? Sadly, no. Am I constantly feeling guilt about making so many people wait? Yes. Yes, I am."
1451,1451,960916862841315329,Thread 83,1517935407,"Keep in mind that I don't get all day to read submissions. I actually spend more time on clients, meetings, my ownÃ¢?Â¦ https://t.co/rjAwaH7nc6",7,71,3,https://t.co/rjAwaH7nc6,"I suspect a lot of agents have similar inboxes (I've heard everywhere from 10-50 average queries a day). Many probably have lower request rates (perhaps closer to 1-2%). Many have assistants, interns, teams. However, I suspect that 0% of agents enjoy making writers wait."
1452,1452,960917721570533376,Thread 83,1517935612,Things I could do to be faster (of course I've considered them!): 1) Not respond to queries. This would save aboutÃ¢?Â¦ https://t.co/vQhoeNg72g,1,45,2,https://t.co/vQhoeNg72g,"Keep in mind that I don't get all day to read submissions. I actually spend more time on clients, meetings, my own submissions, contracts, and the like. I'm pretty much reading during downtime--evenings, weekends, subway, train trips, plane trips, waiting in line."
1453,1453,960917959299432449,Thread 83,1517935669,"2) Let readers make all of the query requesting decisions for me. Now, if you know me at all, you know I am waaaaayÃ¢?Â¦ https://t.co/scpdO0eP6m",1,52,4,https://t.co/scpdO0eP6m,"Things I could do to be faster (of course I've considered them!): 1) Not respond to queries. This would save about 30 seconds from each, times 39.98 times 5 (M-F) times 4 (weeks) divided by 60 (convert to minutes) = 399.8 minutes a month, or 6.6633 hours."
1454,1454,960918891626188800,Thread 83,1517935891,"4) Drink more coffee, sleep less. I'm up to two coffees a day, one tea. Just tried the Starbucks app for the firstÃ¢?Â¦ https://t.co/ciKumLxE3h",1,49,2,https://t.co/ciKumLxE3h,"2)
Let readers make all of the query requesting decisions for me. Now, if you know me at all, you know I am waaaaayyyyyy too much of a control freak to let that happen. I read all queries myself. 3) Manuscripts--same."
1455,1455,960919133222260737,Thread 83,1517935949,"5) Give Up Everything Fun And Just Be An Efficient Human, Dammit: Believe me, I've tried. Strangely, this makes meÃ¢?Â¦ https://t.co/0IkwhHkvOD",4,110,4,https://t.co/0IkwhHkvOD,"4)
Drink more coffee, sleep less. I'm up to two coffees a day, one tea. Just tried the Starbucks app for the first time today (it was weird--too easy). I think that's enough. Otherwise I'll just run around all day. And bad things happen fast if I don't sleep."
1456,1456,960919846220390401,Thread 83,1517936119,"So, that's where I'm at. Do I still expect lots of ""Agents are so mean because they don't give feedback"" emails? YeÃ¢?Â¦ https://t.co/mHkoMVLYRa",2,60,11,https://t.co/mHkoMVLYRa,"5)
Give Up Everything Fun And Just Be An Efficient Human, Dammit: Believe me, I've tried. Strangely, this makes me miserable and worse at my job. I do need some degree of happiness in my life to be able to function as a creative person--which an agent is. Always. So. That's out."
1457,1457,960920495129616384,Thread 83,1517936273,And there's one now. Cool.,2,48,3,,"So, that's where I'm at. Do I still expect lots of ""Agents are so mean because they don't give feedback"" emails? Yes. And the check-ins at three weeks? And the ""I am so tired of agents being SO UNPROFESSIONAL and NOT GIVING ANY FEEDBACK"" tweets? Yes."
1458,1458,960923400427524096,Thread 83,1517936966,And I get genuine energy and pleasure out of connecting people. I think all agents do. Makes me feel like what I doÃ¢?Â¦ https://t.co/04mddyor1T,2,90,5,https://t.co/04mddyor1T,And there's one now. Cool.
1459,1459,960923399026544640,Thread 83,1517936966,"You may be asking, ""Jessica! Why in the world are you doing side projects when you have all of this happening?"" TheÃ¢?Â¦ https://t.co/GuEYgD3365",2,57,3,https://t.co/GuEYgD3365,"You may be asking, ""Jessica! Why in the world are you doing side projects when you have all of this happening?"" The answer is that, for me, it's easier to keep moving. A change, for me, even if just a setting (office vs coworking space vs home) is more restorative than a rest."
1460,1460,960924936692002816,Thread 83,1517937332,Do I suspect some agents just manage to be faster through...magic? Better systems? Better coffee? Not sleeping? WorÃ¢?Â¦ https://t.co/ZpRIJmqCoq,2,83,14,https://t.co/ZpRIJmqCoq,And I get genuine energy and pleasure out of connecting people. I think all agents do. Makes me feel like what I do is meaningful. And that means so much more than numbers could.
1461,1461,960848831092011008,Thread 84,1517919187,"The law Miguna Miguna has been charged under was passed to fight, not surprisingly, the peasant irredentism known aÃ¢?Â¦ https://t.co/li91czVV5L",489,379,21,https://t.co/li91czVV5L,"The law Miguna Miguna has been charged under was passed to fight, not surprisingly, the peasant irredentism known as the Mau Mau.
It was passed in 1955 but other laws had already been used to charge people with 'administering an illegal oath' in the years before.
A thread."
1462,1462,960849475546869761,Thread 84,1517919341,"To understand just how far back into the colonial model we have sunk, check the dates on the sections on oaths GOKÃ¢?Â¦ https://t.co/fQATum0WDv",45,37,2,https://t.co/fQATum0WDv,"To understand just how far back into the colonial model we have sunk, check the dates on the sections on oaths GOK is using. They were all passed after 1950, and seem to have been modified as our colonizers learnt more about the oathing process.
ilo.org/dyn/natlex/doc…"
1463,1463,960849757559287808,Thread 84,1517919408,"Their survival after 1963 wasn't accidental. Jomo retained the colonial attitude to peasant revolutions, except ofÃ¢?Â¦ https://t.co/UhpHFh7p55",40,33,2,https://t.co/UhpHFh7p55,"Their survival after 1963 wasn't accidental. Jomo retained the colonial attitude to peasant revolutions, except of course if it was 1969 and busloads were being forced to take the oath in his name."
1464,1464,960850148694863872,Thread 84,1517919501,"The exhaustive colonial laws against those who take them (even under threat), those who administer them, and thoseÃ¢?Â¦ https://t.co/uRpQ9CfhJ0",36,25,1,https://t.co/uRpQ9CfhJ0,"The exhaustive colonial laws against those who take them (even under threat), those who administer them, and those who are merely present tells you just how much the government feared the symbolism and uniting power of the oath."
1465,1465,960850580519440384,Thread 84,1517919604,"Of all the tools the Mau Mau had in their arsenal, the oaths (three main levels) was the most potent. In all Mau MaÃ¢?Â¦ https://t.co/5zKlTqWE8S",32,24,1,https://t.co/5zKlTqWE8S,"Of all the tools the Mau Mau had in their arsenal, the oaths (three main levels) was the most potent. In all Mau Mau memoirs it symbolises rebirth and freedom. It was a moment, as '69 showed as well, when a people could be bound to a single cause."
1466,1466,960850855577735170,Thread 84,1517919670,Oathing didn't stop simply because these laws were in place and people suffered for them. It didn't stop even afterÃ¢?Â¦ https://t.co/2oeWfzxmIk,25,20,2,https://t.co/2oeWfzxmIk,"Oathing didn't stop simply because these laws were in place and people suffered for them. It didn't stop even after Louis Leakey tried to design a counter-intuitive, hoping to break the 'demonic' and 'barbaric' hold it had on those who had taken it."
1467,1467,960851189897351168,Thread 84,1517919750,"That such a colonial law survives to this day, and is being used in the way it is, tells you alot about the thinkinÃ¢?Â¦ https://t.co/DyKIFtayy4",44,35,4,https://t.co/DyKIFtayy4,"That such a colonial law survives to this day, and is being used in the way it is, tells you alot about the thinking of the elite who took over this country and have ruled ever since.
""Any oaths for us is fine, anything else and you are not above this very old law."""
1468,1468,960852317095555073,Thread 84,1517920018,"The use of the ritual ideology (of a binding oath) by the Mau Mau was demonized by colonial psy-ops and later, by tÃ¢?Â¦ https://t.co/ssBraBUIFN",27,22,2,https://t.co/ssBraBUIFN,"The use of the ritual ideology (of a binding oath) by the Mau Mau was demonized by colonial psy-ops and later, by the clergy in '69. There's proof, in D. Ndegwa's memoirs, that Jomo knew about the oathing (it was happening in his compound anyway) despite denials."
1469,1469,960852955619643394,Thread 84,1517920171,"Perhaps it's important to see why oathing resurfaced among the Kikuyu in 1969. Kenya was a 'free country' by then,Ã¢?Â¦ https://t.co/6m6R71eSbz",53,44,3,https://t.co/6m6R71eSbz,"Perhaps it's important to see why oathing resurfaced among the Kikuyu in 1969. Kenya was a 'free country' by then, but Odinga and Kenyatta had fallen out on land and social justice in 1966.
By '69, there was a new enemy to fight (the Luo), and now Mboya and Kodhek were dead."
1470,1470,960854097959190530,Thread 84,1517920443,Among the first things Jomo and his men did is to isolate the Luo by isolating KPU's non-Luo support such as BildadÃ¢?Â¦ https://t.co/hmRTRIS5Er,25,19,1,https://t.co/hmRTRIS5Er,"Among the first things Jomo and his men did is to isolate the Luo by isolating KPU's non-Luo support such as Bildad Kaggia and Joseph Mwasia Nthula. The opposition to the wily old man, as his son has clearly learnt, then just became one people, apparently led by one man."
1471,1471,960854513879076864,Thread 84,1517920542,"To the Kikuyu home base then, Jomo and his cronies made their political problem an existential one for an entire peÃ¢?Â¦ https://t.co/Drvr5xxamt",24,24,3,https://t.co/Drvr5xxamt,"To the Kikuyu home base then, Jomo and his cronies made their political problem an existential one for an entire people, and reached out to the most potent tool the Mau Mau had ever deployed, the oath of unity."
1472,1472,960854885964091392,Thread 84,1517920631,"The downtrodden of the 1950s, who had lost even more people, more land, and liberties, were recruited into the villÃ¢?Â¦ https://t.co/oMLWN8saAX",24,15,1,https://t.co/oMLWN8saAX,"The downtrodden of the 1950s, who had lost even more people, more land, and liberties, were recruited into the villainy of the '60s and '70s (and oathing laws conveniently forgotten, while detention without trial ones were updated)."
1473,1473,960855848082903040,Thread 84,1517920860,"Jomo and his men kept the laws intact in case the natives ever got restless again. 

His son must be grateful to haÃ¢?Â¦ https://t.co/EatgIi36zv",37,31,1,https://t.co/EatgIi36zv,"Jomo and his men kept the laws intact in case the natives ever got restless again.
His son must be grateful to have such a worthy inheritance (and men willing to break laws on his behalf)."
1474,1474,960858384143671296,Thread 84,1517921465,"That Uhuru's inherited support base,  descendants of a brave generation for whom this law was designed to subjugateÃ¢?Â¦ https://t.co/M21Lt9UEtA",63,37,2,https://t.co/M21Lt9UEtA,"That Uhuru's inherited support base, descendants of a brave generation for whom this law was designed to subjugate, are defending its use just six and a half decades later tells you how power dynamics shifted. There's a new slave class, a native people to be subjugated."
1475,1475,960859470896168960,Thread 84,1517921724,"If you think about it, our postcolonial attitude to irredentism, of which the Somali secession and 'tribal clashes'Ã¢?Â¦ https://t.co/MpxWy7Dqzt",22,16,1,https://t.co/MpxWy7Dqzt,"If you think about it, our postcolonial attitude to irredentism, of which the Somali secession and 'tribal clashes' have been a huge part, have been answered with measures ripped right out of the colonial playbook."
1476,1476,960860253767249920,Thread 84,1517921911,"Even our laws on hate speech and incitement don't make much sense. In a cyclical way, they are meant to maintain thÃ¢?Â¦ https://t.co/bSAPmZJuNV",36,18,3,https://t.co/bSAPmZJuNV,"Even our laws on hate speech and incitement don't make much sense. In a cyclical way, they are meant to maintain the slave-master patronage system we've built since 1895, deliberately keeping majority of Kenyans as natives/peasants in need of discipline and convenient truth."
1477,1477,960860564783288322,Thread 84,1517921985,"The sad thing it is even in our attitude to press freedom. What, pray tell, constitutes a 'responsible media?' Is iÃ¢?Â¦ https://t.co/HfMsUqblsi",33,19,1,https://t.co/HfMsUqblsi,"The sad thing it is even in our attitude to press freedom. What, pray tell, constitutes a 'responsible media?' Is it one that deliberately censors itself from covering an event attended by tens of thousands, and with symbolic meaning to half the electorate?"
